181	1095	1	878962955
655	27	3	888984478
778	157	3	891233153
293	568	4	888906489
346	7	2	874947923
313	831	3	891028426
374	117	5	880392846
707	921	4	886286361
588	51	4	890026395
707	208	5	886285939
230	963	5	880484370
106	45	3	881453290
174	471	5	886433804
846	515	5	883948457
425	1	2	878737873
327	50	3	887745574
112	321	3	884992484
532	1226	4	893015131
393	333	4	889554171
883	1592	5	891692168
314	948	3	877886029
184	64	4	889909045
78	1160	5	879634134
133	294	3	890588852
301	1052	1	882075386
670	945	4	877975285
13	766	4	882139686
886	230	2	876033106
94	210	4	886008459
838	354	4	892153360
269	1065	5	891447891
805	151	5	881705810
246	827	1	884923829
399	1179	2	882352324
263	31	4	891299387
38	1016	5	892429542
745	425	4	880123540
381	771	2	892696557
63	596	2	875747470
807	140	3	892530004
727	491	4	883710213
792	147	4	877910822
857	258	5	883432193
81	544	2	876546272
405	770	1	885548048
506	187	5	885135819
294	109	4	877819599
280	1401	5	891700881
683	626	3	893286550
880	111	4	880167132
890	444	4	882404610
204	301	4	892389328
222	796	4	878183684
682	291	1	888517364
749	586	4	878850657
590	286	5	879439645
748	408	5	879454428
85	707	4	879454350
942	300	5	891282564
847	133	3	878941027
781	878	1	879633752
798	172	4	875639656
378	412	2	880334409
119	354	5	890626231
234	768	2	892335990
604	183	3	883668021
604	234	5	883668097
370	835	5	879434909
347	208	2	881654480
181	887	1	878962005
405	1192	1	885545975
642	83	5	885603636
659	167	3	891385438
486	678	1	879874297
10	696	4	877892276
293	22	3	888905819
293	939	2	888906516
724	1176	1	883757397
104	1010	1	888465554
291	1478	2	874871585
85	45	3	879455197
426	135	3	879444604
880	986	3	880167569
655	744	2	887427636
758	810	3	881980195
54	340	4	890608225
406	144	1	879445475
38	550	2	892432786
249	333	4	879571521
128	422	4	879968598
399	366	3	882345271
184	1086	4	889907711
640	85	5	874778065
697	326	4	882621548
778	239	4	890726303
457	25	4	882393828
164	411	2	889402407
501	117	4	883347975
904	794	4	879735710
712	79	4	874729850
223	591	3	891549627
201	137	4	884112901
751	28	5	889133064
271	177	3	885848373
379	428	4	880568452
559	127	4	891033956
919	319	3	875288164
167	235	3	892737972
781	302	5	879633862
451	879	4	879012580
854	507	4	882813623
256	1289	4	882150552
920	332	3	884219953
577	179	2	880474829
899	410	1	884122535
738	175	4	875349968
615	294	3	879447613
846	1029	1	883950859
528	310	3	888520371
714	9	3	892775786
67	1095	4	875379287
94	184	2	891720862
774	732	1	888556814
130	806	3	875217096
354	100	5	891216656
524	1126	1	884637409
328	554	3	885049790
799	289	3	879253720
768	620	2	880136410
826	182	4	885690600
330	121	4	876544582
847	434	3	878941520
63	408	4	875747242
325	172	4	891478851
790	214	3	885156618
222	133	1	878182338
295	134	5	879519556
561	159	1	885809356
864	550	4	888889389
542	187	4	886533395
63	276	4	875747265
178	89	4	882826514
313	430	5	891013620
498	443	3	881958237
659	699	3	891384499
183	88	3	891466760
575	427	4	878148329
902	127	3	879464726
524	501	2	884636262
913	343	1	881037310
139	286	4	879537844
699	16	3	879148259
468	118	3	875280417
91	1126	1	891439301
354	483	4	891217298
377	443	4	891299078
665	620	3	884291613
782	902	2	891497906
210	127	5	887731230
486	319	3	879874388
363	387	1	891497639
537	187	4	886030767
677	405	4	889399328
270	665	4	876956419
203	222	4	880434318
275	191	4	880314797
787	750	5	888979075
654	476	3	887863914
524	286	5	884287379
127	62	5	884364950
268	452	1	876514002
459	300	4	879561574
487	591	2	883444462
495	577	1	888637477
552	280	3	879222002
758	209	5	881975118
314	540	3	877890407
545	510	3	880347957
302	271	4	879436911
846	679	3	883948989
479	22	4	879461280
537	1400	2	886031678
533	755	3	888845338
422	333	4	875655986
805	402	2	881697013
406	419	1	882480443
640	770	4	874777658
548	276	3	891415512
515	289	1	887660131
375	566	4	886621985
409	98	5	881107817
823	1	4	878438206
758	1501	3	881978258
455	289	3	892230574
921	121	5	879379736
83	234	4	887665548
896	79	5	887158384
733	14	5	879535368
537	180	4	886031342
234	1186	4	892335707
187	83	5	879465274
422	258	4	875129523
239	961	5	889181093
18	512	5	880131407
892	81	3	886608473
166	258	4	886397562
831	181	5	891354866
655	649	3	888685989
645	50	4	892054824
497	300	3	878759351
64	288	4	879365313
567	47	4	882426696
492	64	4	879969539
901	395	3	877131500
64	52	3	889739625
70	63	3	884151168
592	652	4	882956467
887	609	4	881381207
389	926	3	879916099
36	682	1	882157386
379	746	3	880961839
405	435	1	885547176
442	31	3	883391249
561	200	4	885807743
721	321	3	877137447
919	1	4	875289321
36	878	5	882157581
541	542	1	884046888
798	393	3	875915029
655	1281	3	891585477
6	189	3	883601365
7	151	4	891352749
922	375	2	891454552
629	333	4	880116722
627	697	5	879530042
128	633	4	879967729
606	926	3	880922625
661	318	5	876013935
894	260	2	879896268
707	792	4	886287107
871	883	3	888192475
457	704	4	882397240
308	186	4	887738152
541	204	4	884645816
779	300	3	875501300
90	259	2	891382392
90	42	4	891384885
883	241	4	891696714
624	597	3	879793129
58	480	3	884305220
99	405	4	885678813
749	1047	3	878849740
608	478	3	880403606
394	109	4	880889159
59	169	4	888204757
749	365	3	878848951
805	102	4	881695591
134	751	5	891732335
181	1245	1	878962550
94	186	4	891722278
258	313	5	885700778
545	217	5	879899934
46	909	5	883614766
436	435	4	887769256
360	238	4	880355845
303	235	4	879484563
664	479	5	878090087
268	231	4	875744136
363	906	2	891493795
96	144	4	884403250
102	447	4	888803002
315	508	4	879799457
181	305	2	878961542
703	293	4	875242990
662	276	3	880570080
883	414	3	891694431
109	1023	2	880572350
615	302	4	879447500
789	1007	4	880332215
792	151	3	877909753
57	932	3	883697585
804	768	3	879445493
23	780	1	874788388
916	86	4	880844655
393	628	4	887744626
408	288	4	889679791
64	8	4	889737968
554	845	3	876231993
450	1521	3	882812350
308	192	5	887736696
194	185	4	879521254
7	4	5	891351772
301	42	4	882075743
788	130	2	880869396
306	1514	4	876504614
1	22	4	875072404
15	111	4	879455914
562	416	5	879195613
30	255	4	875059984
94	829	2	891724800
26	750	4	891347478
62	204	3	879373737
83	4	2	880336655
15	866	4	879456288
374	97	5	880394571
798	163	3	875814110
601	476	1	876347765
659	559	1	891386641
919	117	4	875288934
718	841	4	883349557
452	443	5	885544109
665	157	3	884294671
826	11	4	885690526
885	538	4	885712224
320	231	2	884749411
624	272	5	885215463
541	139	3	884047204
543	199	4	875663056
211	455	3	879461498
389	845	4	879916053
224	751	3	888081913
339	485	5	891032413
279	429	4	875306910
690	203	4	881179631
658	943	3	875148196
926	321	3	888636202
893	288	3	874827526
457	483	5	882396705
313	521	4	891013887
846	527	5	883947500
655	1623	4	887428735
388	218	5	886441083
374	1215	1	880936522
557	327	3	882458785
472	1053	4	875982397
336	999	2	877757516
848	72	5	887042341
240	245	4	885775831
288	318	4	886374316
816	326	4	891710803
371	655	4	880435238
201	656	4	884111775
788	562	3	880871294
709	633	3	879846561
450	712	3	882470642
520	310	4	885168862
661	118	4	876037058
519	335	5	883248595
409	603	5	881107351
867	956	4	880079142
357	294	4	878951101
621	173	4	874965407
488	511	4	891294209
588	7	3	890024611
148	588	4	877399018
848	805	5	887048111
442	55	3	883390813
932	679	2	891251538
354	136	5	891217717
469	127	4	879525373
840	747	4	891209490
234	79	3	892079910
758	13	5	881977205
749	642	2	878848137
194	219	2	879527865
44	106	2	878347076
880	410	4	880166938
383	286	5	891192186
556	523	5	882136205
21	774	2	874951898
345	1048	2	884991436
295	1040	2	879519180
206	294	2	888179694
210	58	4	887730177
114	507	3	881260303
106	100	3	881449487
291	824	4	874833962
524	94	2	884637245
1	114	5	875072173
828	347	1	891035438
180	68	5	877127721
486	297	4	879874629
864	603	4	888888025
22	144	5	878887680
193	393	4	889126808
374	234	4	880396256
46	7	4	883616155
323	744	5	878739436
15	282	3	879456204
747	485	5	888640222
331	705	2	877196173
360	302	4	880353526
629	39	2	880117747
81	7	4	876533545
880	184	4	880167843
788	112	3	880871173
221	174	4	875245514
880	1119	3	880242028
361	813	4	879440475
230	237	5	880484800
435	23	4	884132942
907	1284	5	881030348
577	132	4	880472153
305	713	4	886323115
653	63	2	880153077
436	739	4	887771853
175	508	1	877107712
305	258	4	886308064
747	649	3	888640916
42	756	5	881106420
708	1047	2	877325726
844	174	4	877387768
183	294	3	891467280
104	895	2	888442507
417	1119	3	879648382
535	699	4	879619000
823	428	5	878438511
92	500	4	883433734
933	597	1	874939230
943	785	2	888640088
166	687	1	886397777
716	218	3	879796766
942	259	4	891282673
26	1013	1	891383836
94	783	2	891723495
592	357	4	882956102
374	202	3	880394716
174	67	1	886515130
200	265	5	884128372
882	66	4	879867980
296	48	5	884197091
188	199	4	875071658
402	476	3	876266985
274	591	4	878945466
527	214	4	879456030
884	100	5	876858820
307	210	2	877123746
56	7	5	892679439
403	370	3	879790344
130	1088	2	876250805
393	742	4	887744517
868	94	1	877109814
655	880	2	887523271
43	238	2	883955160
655	979	3	888893279
764	1046	4	876244895
1	228	5	878543541
279	502	5	875310263
783	307	5	884326506
352	210	3	884290328
943	2	5	888639953
429	530	4	882384986
479	147	3	889125665
13	322	3	882140792
308	729	3	887740254
244	310	3	880601905
108	294	4	879879662
708	756	2	877326062
236	216	5	890116163
92	363	3	886443455
102	436	2	888803051
821	174	5	874793773
901	768	3	877131793
372	12	4	876869730
32	408	3	883717684
588	260	2	890014930
125	346	1	892835800
809	258	3	891036903
334	476	3	891545540
461	1006	5	885355890
253	298	3	891628074
276	229	3	874792483
286	382	5	877531830
340	402	4	884990922
405	186	5	885547176
513	50	5	885062365
807	144	4	892528771
703	276	3	875242964
561	379	2	885810428
463	950	3	877385590
395	196	4	883764378
780	70	2	891363969
314	42	5	877888610
786	208	5	882843150
537	431	4	886031678
407	222	4	884197027
415	1524	5	879439791
334	220	3	891545513
738	208	4	875350418
226	209	3	883889146
276	636	4	874792483
430	9	3	877225726
404	938	4	883790749
766	211	4	891310009
592	702	4	882956510
13	668	1	882397068
456	1328	4	881372328
566	165	5	881649530
682	304	1	888523810
222	746	5	878183137
303	183	5	879466866
504	465	3	887909936
336	257	4	877759730
286	1101	5	877532715
12	161	5	879959553
324	255	4	880575449
608	134	3	880403810
570	303	5	881262256
276	1208	3	882659656
69	182	4	882145400
293	28	3	888906071
642	1239	4	885607097
423	340	4	891394504
194	199	4	879521329
276	742	4	874786756
805	204	2	881704016
405	441	1	885548435
361	111	3	879440974
273	319	4	891292846
533	134	4	879439379
14	191	4	890881557
903	214	4	891033781
679	132	4	884487374
332	369	4	887938556
936	255	5	886833795
178	147	4	886678902
393	781	4	889729159
13	379	1	882396984
455	724	3	879111500
222	7	5	877563168
876	294	4	879428145
301	404	3	882076463
840	97	3	891205041
707	26	3	886286954
181	1385	1	878962051
873	321	1	891392577
116	916	2	892683699
644	1620	4	889077247
386	455	3	877654961
399	393	4	882343455
929	134	4	880817752
645	488	4	892053241
223	323	2	891549017
326	88	2	879877235
175	50	5	877107138
771	98	1	880659990
710	23	5	882064200
500	276	5	883865290
864	405	5	877214158
684	237	5	875811158
769	235	3	885424186
676	286	4	892685252
645	211	4	892054364
715	1088	1	875962454
437	559	3	880143695
923	827	3	880387997
222	26	3	878183043
339	276	4	891032495
472	751	5	892790628
234	693	2	892333980
322	23	5	887314417
790	183	4	885156193
896	765	4	887160750
330	393	4	876547004
437	276	5	880141618
625	154	3	891998289
682	81	3	888517439
493	527	5	884132037
527	514	5	879455961
339	211	5	891034215
199	259	1	883782583
752	355	2	891208036
1	84	4	875072923
918	1137	5	891986999
459	596	3	879562939
200	25	4	876042234
198	33	3	884209291
642	254	4	886454812
479	616	4	879462062
265	328	4	875320084
679	357	5	884486812
518	744	4	876823266
694	692	4	875728729
268	824	2	876518557
763	191	4	878915063
799	484	3	879254077
109	95	4	880572721
311	209	2	884364502
327	178	4	887745661
569	295	3	879793983
514	157	4	875309350
577	176	5	880474311
18	965	4	880132012
429	385	3	882386915
745	276	1	880123905
393	373	4	889731437
889	39	2	880181191
328	637	3	885047865
161	191	2	891171734
878	640	1	880867751
455	42	2	879110767
756	1240	4	874829333
660	1074	1	891201399
664	582	1	876525044
630	819	3	885667108
49	123	1	888068195
69	100	5	882072892
178	133	4	885784518
524	451	3	884637202
587	315	4	892870956
487	405	4	883443504
314	597	4	877887065
320	572	3	884751316
536	378	5	882360405
425	447	3	878738854
427	286	4	879700792
164	458	4	889402050
251	742	5	886272486
862	198	5	879304484
450	229	4	882474001
328	332	3	885044782
291	825	4	874833983
825	411	3	889021134
271	507	2	885848707
435	637	4	884132691
601	1135	2	876351141
747	39	4	888640684
350	185	5	882347531
293	367	2	888906288
455	282	3	879109664
59	705	4	888205087
710	874	3	882063254
484	82	4	891195444
242	283	4	879740362
284	687	3	885329902
807	1066	5	893081508
520	294	3	885170330
928	135	4	880936884
311	448	5	884365718
255	841	1	883216902
436	216	4	887770064
285	205	4	890595900
428	271	2	892572448
537	581	3	886031886
864	218	4	888890316
879	300	3	887760802
141	127	2	884584735
885	151	4	885716221
129	903	2	883245311
226	169	5	883888892
7	553	3	892134010
776	168	5	891628656
872	682	3	888478822
323	98	4	878739699
7	9	5	891351432
215	523	4	891435060
774	240	1	888558787
494	191	4	879541158
399	48	3	882349868
539	286	4	879787771
151	93	5	879525002
809	319	3	891036744
22	290	5	878886607
645	367	3	892055039
522	318	4	876961248
479	213	4	879461039
935	1	3	884472064
549	127	5	881672441
262	421	4	879792331
151	405	3	879543055
116	1254	2	876453377
363	658	3	891496543
151	7	4	879524610
655	8	3	887477336
624	123	3	879793223
94	561	3	891722882
758	715	4	881977057
534	118	4	877807935
438	284	2	879868308
162	1	4	877635819
7	515	3	891350757
812	1393	3	877625224
934	163	4	891193331
642	759	3	885843824
256	934	3	882163730
455	291	3	879109984
354	473	3	891216498
374	100	5	880392873
511	333	4	890004778
587	325	5	892871252
328	696	3	885049376
815	528	5	887978255
622	449	2	882592850
83	70	4	880308256
931	269	3	891035876
195	298	4	888737703
379	97	3	882563752
930	8	3	879535713
733	245	3	879544466
458	79	5	886396192
643	147	3	891445526
706	100	1	880997211
749	550	4	878850212
561	616	3	885808929
766	209	3	891309053
260	288	3	890618476
507	750	5	889964274
425	435	3	878738334
567	12	4	882426508
326	527	5	879874989
648	28	5	884628437
541	63	3	883866049
643	629	3	891450168
534	475	4	877807747
524	472	3	884323500
92	428	4	875653519
514	609	4	875462826
880	781	3	880174961
766	485	3	891309913
883	1021	5	891693058
521	11	4	884477993
624	255	3	879793435
262	568	3	879794113
22	241	3	878888025
441	1	5	891035468
413	307	2	879968794
795	433	4	880588141
141	335	1	886447735
458	83	4	886398071
256	977	4	882154058
713	689	3	888882225
495	797	4	888635524
279	403	1	879573060
656	316	3	892318450
416	724	4	886316409
201	441	1	884112537
851	473	4	874728396
714	255	2	892777140
472	63	4	875982511
889	12	5	880177880
305	1104	4	886323779
527	96	4	879456611
246	94	2	884923505
497	24	4	879310260
308	436	4	887739257
643	1101	3	891448002
1	268	5	875692927
346	187	3	874948030
927	294	5	879199250
796	417	4	893218933
393	630	4	889728150
479	62	3	879462007
77	195	5	884733695
704	1296	4	891397015
785	269	5	879438537
286	154	4	877533381
148	164	4	877398444
276	1273	2	874795823
256	1231	3	882164603
934	56	5	891191922
274	280	1	878946162
498	607	3	881958093
187	97	3	879465717
744	963	5	881170576
497	233	2	879310883
311	177	5	884364764
650	22	3	891369707
751	372	3	889297990
23	102	3	874785957
936	1258	2	886833281
457	471	4	882393421
664	431	2	876526631
798	38	4	875915806
244	409	4	880605294
643	197	4	891446983
459	742	4	879562834
548	882	4	891043442
280	1478	4	891701090
698	1063	2	886367406
498	186	4	881960591
710	50	4	882063766
393	317	4	889554707
711	955	1	879992739
579	268	3	880951444
435	474	3	884131085
852	408	5	891036843
59	707	3	888205336
448	262	4	891888042
615	699	3	879448823
261	288	4	890454087
709	79	3	879846440
454	248	3	881959238
487	966	5	883530562
360	1149	4	880356025
664	642	4	876526554
883	487	5	891755066
326	485	5	879875483
276	382	4	874791236
532	121	4	888636374
224	51	4	888104457
669	657	5	891517185
934	202	5	891193132
926	302	4	888351713
472	831	5	875979498
213	1215	1	878871089
749	1185	4	878849375
131	750	5	883681723
640	357	5	874778274
497	722	3	879362985
305	237	2	886322796
10	462	3	877891747
619	406	2	885953931
731	591	1	886184577
877	515	5	882677640
545	385	3	879899266
234	654	5	892333573
125	1183	2	892839312
52	95	4	882922927
259	12	5	874809192
416	1074	5	893213103
887	1060	5	881378570
7	156	5	891351653
116	295	3	876452582
847	428	3	878940732
922	230	4	891447723
215	56	5	891436543
497	1240	5	879310070
391	648	5	877399100
368	379	4	889783562
334	143	2	891548647
300	243	4	875650068
640	182	5	874777925
653	182	3	878854051
379	480	5	885063301
279	259	3	883546906
607	707	4	883880027
291	469	5	874867912
697	1022	1	882621523
912	443	4	875966027
497	413	3	879362292
254	768	3	886475004
422	288	3	875129640
262	581	3	879794667
894	1403	3	882404641
649	121	2	891440214
13	603	4	884538571
30	751	3	884310551
244	180	4	880605920
138	147	4	879023779
323	333	4	878738865
838	222	4	887064356
553	378	3	879948655
666	924	2	880313582
6	435	4	883601529
889	171	4	880177970
409	518	1	881109347
354	956	4	891218271
271	345	3	885844666
13	811	5	882139829
660	419	2	891199348
796	928	2	893194929
130	892	3	884623832
250	276	4	878089436
415	174	5	879439864
345	66	3	884993069
407	162	4	876339101
313	615	4	891013652
114	654	3	881259741
715	40	1	875964681
450	33	5	882398083
343	194	5	876405200
279	50	3	890451347
846	195	4	883948141
904	402	4	879735679
268	926	2	875743012
181	325	2	878961814
399	407	3	882341644
840	135	5	891204356
339	100	5	891032286
500	1160	5	883865483
5	385	4	875636185
456	294	1	881375667
450	1092	3	882469627
535	498	4	879619224
325	208	3	891478771
925	299	3	884717478
294	254	3	889242937
363	854	1	891497047
435	174	5	884131627
650	161	3	891381709
621	624	5	874965093
352	173	1	884290361
321	89	3	879440716
436	182	5	887769150
499	1302	5	885598378
280	71	4	891700818
905	591	4	884983951
810	333	5	886614819
545	451	3	879900366
503	744	2	879454442
280	1112	4	891702324
275	1066	3	880313679
435	245	2	884130810
854	271	4	882811937
271	276	3	885847800
663	318	4	889493576
796	510	3	892761578
880	8	4	880174677
56	501	3	892737210
881	216	4	876538922
271	792	4	885849536
916	68	3	880845636
391	483	3	877399423
827	332	3	882204460
902	176	5	879465834
868	433	4	877103195
411	304	3	891034982
374	89	2	880395896
479	535	3	887064690
545	67	1	880348933
493	25	4	884132717
836	170	5	885754200
881	98	5	876537612
11	524	4	891904949
643	969	4	891446826
931	290	2	891036883
504	693	4	887832741
198	186	5	884207733
272	521	5	879454977
18	418	3	880130515
60	517	4	883327265
749	1136	4	878847804
267	484	5	878971542
883	1115	4	891692765
889	95	4	880178342
197	515	5	891409935
146	300	3	891457943
316	190	5	880853774
58	1063	1	884304728
102	239	3	888804089
70	1065	4	884149603
532	403	4	892865321
828	70	3	893186210
239	474	5	889179095
379	219	3	890464337
682	182	4	888523619
896	123	3	887159748
567	192	4	882426021
450	71	3	882377358
276	160	4	874787441
506	1016	4	882100828
222	808	3	881060130
108	304	3	879879662
936	1079	1	886832714
29	245	3	882820803
197	1420	1	891409683
880	595	1	880243541
554	286	4	876231521
805	217	2	881695293
378	176	4	880046362
601	834	1	876348381
646	328	3	888528457
151	962	1	879524394
299	319	3	889501480
327	419	4	887822832
222	537	4	881060735
8	187	4	879362123
451	264	3	879012604
559	520	5	891033911
846	1221	3	883950220
682	357	3	888516979
896	227	4	887161728
887	421	5	881379954
269	170	2	891447216
563	70	4	880506528
643	195	5	891447063
381	97	4	892696960
35	333	4	875459017
234	626	4	892336358
912	419	4	875966756
368	100	4	889783407
931	310	3	891035876
907	1057	3	880159151
781	180	4	879633895
109	449	5	880581987
292	484	5	881105625
152	67	5	882477689
758	77	3	882054049
178	435	4	882827043
144	588	4	888105549
389	98	4	879991264
207	1242	5	884386260
25	404	3	885852920
575	322	3	878146541
327	806	4	887747617
327	44	3	887745840
244	559	4	880607154
933	238	2	874853819
234	751	2	891033394
524	702	4	884636262
279	153	5	891209077
64	82	3	889740199
453	186	4	877554466
655	1319	3	887426373
312	530	5	891698921
796	218	3	893194607
560	318	4	879975406
768	300	5	883835026
453	693	5	877561172
470	458	4	879178542
363	698	2	891495987
829	276	4	891990694
21	994	2	874951104
270	218	5	876956206
563	412	2	880507108
18	649	3	880131591
308	648	4	887738509
402	111	4	876267041
334	265	3	891545876
434	15	3	886724453
721	70	3	877145403
156	772	3	888185947
508	47	3	883777257
682	23	4	888519725
291	412	3	875086669
416	1014	3	876697847
738	180	5	892844112
389	568	3	880087782
62	164	5	879374946
474	238	4	887924083
201	226	3	884114232
64	463	4	889739212
365	13	3	891303950
676	174	5	892686459
293	238	4	888906464
52	15	5	882922204
239	150	5	889179131
715	179	4	875963596
627	228	4	879531301
449	1318	2	879959573
747	111	4	888733480
524	55	2	884634911
535	60	5	879618613
884	713	3	876858914
854	318	5	882813825
668	97	2	881702632
766	193	3	891309668
749	164	3	878848866
385	192	5	884586327
477	25	5	875940755
379	90	2	880740215
881	1118	3	876538131
654	196	5	887864757
379	79	5	880525368
613	303	4	891227111
741	94	3	891457483
543	519	4	875662979
863	332	4	889288943
421	87	4	892241736
589	288	5	883352536
815	257	3	884320266
62	270	2	879371909
345	1008	3	884991267
582	826	3	882962652
716	511	5	879795542
420	14	5	891356927
564	930	3	888730699
810	321	5	879895290
104	100	4	888465166
733	1173	2	879535814
806	1018	4	882389908
677	457	1	889399113
271	614	4	885848373
270	319	5	876955633
60	673	4	883327711
279	52	3	890780576
303	91	5	879483480
288	216	4	886629592
372	332	4	876869330
833	38	1	879818760
785	50	5	879439021
712	969	4	874729850
711	340	5	886030557
373	153	5	877100354
145	134	4	882181695
693	651	3	875482548
429	654	4	882385542
488	299	3	891293051
648	13	3	882212071
247	50	5	893097024
213	197	5	878955707
118	800	4	875385280
222	521	5	878184866
847	39	2	878940531
345	49	3	884993505
823	102	4	878438807
291	38	3	874834914
407	169	5	875042642
130	215	5	875802035
806	237	2	882385135
495	179	5	888632470
339	475	5	891032856
303	1270	1	879485770
741	479	5	891456874
259	108	4	874724882
199	948	1	883782655
455	304	3	878585409
291	125	4	874834019
280	157	3	891700733
123	288	3	879809053
269	58	2	891447842
271	346	4	885844430
477	280	4	875941022
341	895	4	890757961
552	826	2	879222002
592	318	5	882955863
45	257	5	881008781
943	450	1	888693158
585	863	5	891283000
224	282	4	888082705
476	201	4	883364324
361	611	4	879441462
144	195	5	888105081
429	596	3	882385808
465	513	5	883530015
127	748	5	884364108
437	485	4	880140854
11	29	3	891904805
429	56	4	882384683
695	887	3	888805797
230	196	5	880484755
155	327	2	879371061
497	182	4	879310705
63	20	3	875748004
818	316	4	891870301
358	639	4	891269584
11	301	4	891902157
327	164	3	887746219
660	515	2	891199391
75	196	4	884051948
415	204	4	879439865
435	164	2	884132515
721	81	2	877139301
405	574	1	885546724
245	756	3	888513425
851	815	3	874767550
694	490	4	875727877
5	50	4	875635758
292	523	4	881105561
130	206	3	875801695
568	6	3	877907235
293	780	3	888907816
197	4	3	891409981
385	143	3	879446465
90	837	5	891384476
308	1169	5	887739136
308	942	3	887737432
705	15	3	883427297
84	866	4	883452174
267	393	3	878973483
450	558	3	882396050
75	117	4	884050164
59	25	4	888203270
637	847	3	882903191
11	208	4	891905032
805	196	2	881698778
286	189	3	877533296
709	363	3	879848695
758	441	3	882054797
650	7	4	891369656
279	367	3	875309861
854	455	2	882812906
912	152	4	875966320
208	514	4	883108324
786	188	5	882843237
864	357	5	888887794
551	1044	3	892785223
144	153	5	888105823
401	1011	3	891032367
170	749	5	887646170
751	658	3	889133106
181	977	1	878962997
754	284	3	879451775
776	559	4	892920351
280	742	4	891701249
263	294	2	891297330
533	595	2	887032451
537	470	2	886032029
295	655	5	879517010
184	134	5	889909618
660	87	2	891199133
890	153	3	882403345
412	182	4	879716983
100	1237	3	891375630
59	480	5	888204802
642	940	2	886569847
308	520	4	887738508
374	1206	2	880396080
592	242	5	882607286
110	715	2	886989440
210	114	4	887736175
692	238	4	876953340
328	403	3	885047281
474	12	5	887924683
660	429	4	891199833
13	67	1	882141686
60	483	5	883326497
167	655	4	892738237
727	628	3	883709774
749	566	3	878849857
503	12	3	879454675
454	255	4	881959276
611	906	2	891636223
406	509	3	879540515
435	177	5	884131267
269	959	5	891457067
234	182	3	892078567
429	747	3	882386071
916	7	4	880843361
807	602	5	893083772
405	1445	1	885546336
295	318	5	879517010
774	385	1	888557329
383	663	5	891192778
68	1028	4	876974430
868	69	2	877107416
921	173	5	884673780
167	1307	2	892738277
327	411	3	887818957
916	1135	3	880845556
94	160	4	891721942
755	331	3	882569771
159	319	1	880485290
383	319	2	891192377
234	466	4	892334368
758	566	4	881977488
67	1093	5	875379419
425	68	4	878738386
902	302	3	879463109
749	229	3	878849482
181	1347	1	878962052
119	506	5	886176779
244	780	4	880602843
115	511	5	881172117
354	433	3	891217221
625	522	3	891968164
405	192	5	885545401
343	792	5	876405172
543	313	3	887912223
715	27	3	875964051
177	433	4	880131123
99	676	4	885678886
885	290	1	885712921
279	250	3	875249259
58	173	5	884305353
457	458	3	882393765
147	937	3	885593997
741	38	2	891455832
606	455	2	880923349
776	185	4	892920290
492	1121	2	879969720
468	51	3	875293386
345	582	5	884992807
396	271	4	884645790
425	38	3	878738757
643	159	3	891449345
500	708	5	883873999
95	419	4	879198547
894	336	3	879982820
664	504	4	876526518
566	660	4	881650172
334	631	4	891547467
327	48	4	887745662
308	679	4	887739426
847	181	4	878775821
847	645	3	878940132
116	268	5	886310197
90	60	4	891385039
300	100	3	875650267
862	472	5	879303505
459	332	3	879561630
748	86	4	879455126
409	428	4	881109175
634	819	2	876171049
871	82	3	888193336
535	607	5	879618700
181	1386	1	878962119
184	357	5	889913687
10	276	4	877891904
913	603	4	880758150
468	95	4	875287826
406	712	3	880132091
44	121	4	878346946
479	692	3	879461700
334	1504	3	891549718
222	63	3	878183713
865	831	1	880144480
326	239	3	879875612
139	307	4	879537876
493	483	5	884131534
296	515	5	884196555
325	435	3	891478239
262	288	3	879961374
271	1101	4	885849025
246	418	3	884921453
120	508	2	889490979
210	132	4	887736206
380	97	3	885478271
246	181	5	884920978
393	281	4	887745343
350	89	4	882347465
666	654	5	880139382
117	168	5	881012550
887	476	1	881379059
450	205	4	882373531
456	449	3	881375226
62	1134	2	879372936
807	96	3	892528564
405	172	5	885545111
856	690	4	891489356
920	310	4	884219768
569	979	3	879793948
554	318	5	876369730
250	751	2	883262694
593	223	5	888872089
684	38	3	878759635
614	237	2	879464216
119	275	5	874774575
380	229	3	885481179
526	123	3	885682614
173	326	5	877556988
279	30	2	877756984
647	568	4	876533832
549	225	3	881672804
566	388	3	881651512
467	302	4	879532127
665	216	4	884293690
877	451	4	882677865
811	323	5	886377579
833	436	2	875224252
904	90	2	879735731
804	412	2	879445955
597	477	5	875339970
346	177	4	874948476
13	430	5	882139495
222	167	3	878183588
215	168	5	891436024
727	73	4	883713048
263	127	4	891299514
207	763	3	877743609
634	106	3	877017923
500	554	3	883877162
130	566	4	878537558
843	265	3	879443865
405	694	1	885546336
833	176	2	875038850
487	921	5	884042629
102	96	3	888801316
35	937	4	875459237
916	737	3	880845328
286	1140	3	877533586
682	48	4	888517264
298	71	5	884183016
174	280	5	886433862
178	783	4	886678484
313	94	3	891030490
801	328	5	890332748
122	403	4	879270805
1	11	2	875072262
185	239	3	883524206
500	611	5	883873940
23	134	4	874786098
455	11	3	879110971
378	317	5	880056195
682	66	3	888521740
63	813	5	875747265
279	139	3	890780864
907	1119	5	880159865
346	658	3	874949011
592	853	5	882956201
834	284	4	890862468
823	161	3	878438535
391	378	3	877399171
18	209	4	880130861
528	83	5	886101632
432	508	5	889415853
882	258	3	879860936
450	686	4	882473826
